strategy,task_id,task_type,category,task_difficulty,pitfalls,tag_count,split,pass_rate,num_tests,decomposition_steps,tokens_used,planning_time,initial_pass,final_pass,repair_rounds,total_tests_run,subtasks_repaired,localized_repairs,localized_repair_rate,compile_failed,final_status,round_trace_path,subtasks_targeted,contract_completeness,round_traces_json,contract_length,planning_tokens_diag,planning_time_diag,pattern_confidence,view_consistency,num_deltas,critic_comments,trace_length
failure_mode_first,array_prefix_test,array,unknown,M,off_by_one;edge_case,1,test,1.0,2,7.0,125.0,2.46159,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/array_prefix_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00010104198008775711, ""failing_tests"": [], ""error_types"": []}]",,125.0,2.46159,,,,,
multi_view,array_prefix_test,array,unknown,M,off_by_one;edge_case,1,test,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/array_prefix_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00011395796900615096, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,array_prefix_test,array,unknown,M,off_by_one;edge_case,1,test,1.0,2,7.0,90.0,1.528847,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/array_prefix_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00012141698971390724, ""failing_tests"": [], ""error_types"": []}]",,90.0,1.528847,,,1.0,,
role_decomposed,array_prefix_test,array,unknown,M,off_by_one;edge_case,1,test,1.0,2,8.0,162.0,3.12096,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/array_prefix_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00012954097473993897, ""failing_tests"": [], ""error_types"": []}]",,162.0,3.12096,,,,1.0,
simulation_trace,array_prefix_test,array,unknown,M,off_by_one;edge_case,1,test,1.0,2,7.0,49.0,1.977298,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/array_prefix_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 6.179098272696137e-05, ""failing_tests"": [], ""error_types"": []}]",,49.0,1.977298,,,,,1.0
direct_baseline,array_prefix_hard,array,unknown,H,off_by_one;time_limit,1,train,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/array_prefix_hard.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 4.6250002924352884e-05, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,array_prefix_hard,array,unknown,H,off_by_one;time_limit,1,train,1.0,2,7.0,152.0,2.0345,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/array_prefix_hard.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 4.429201362654567e-05, ""failing_tests"": [], ""error_types"": []}]",11.0,152.0,2.0345,,,,,
pattern_skeleton,array_prefix_hard,array,unknown,H,off_by_one;time_limit,1,train,1.0,2,8.0,169.0,5.319446,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/array_prefix_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 4.3082982301712036e-05, ""failing_tests"": [], ""error_types"": []}]",,169.0,5.319446,0.0,,,,
failure_mode_first,array_prefix_hard,array,unknown,H,off_by_one;time_limit,1,train,1.0,2,7.0,125.0,2.46159,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/array_prefix_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 4.4874963350594044e-05, ""failing_tests"": [], ""error_types"": []}]",,125.0,2.46159,,,,,
multi_view,array_prefix_hard,array,unknown,H,off_by_one;time_limit,1,train,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/array_prefix_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 4.470802377909422e-05, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,array_prefix_hard,array,unknown,H,off_by_one;time_limit,1,train,1.0,2,7.0,90.0,1.528847,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/array_prefix_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 4.454201553016901e-05, ""failing_tests"": [], ""error_types"": []}]",,90.0,1.528847,,,1.0,,
role_decomposed,array_prefix_hard,array,unknown,H,off_by_one;time_limit,1,train,1.0,2,8.0,163.0,3.202765,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/array_prefix_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00011958298273384571, ""failing_tests"": [], ""error_types"": []}]",,163.0,3.202765,,,,1.0,
simulation_trace,array_prefix_hard,array,unknown,H,off_by_one;time_limit,1,train,1.0,2,7.0,49.0,1.977298,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/array_prefix_hard.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 7.175002247095108e-05, ""failing_tests"": [], ""error_types"": []}]",,49.0,1.977298,,,,,1.0
direct_baseline,array_prefix_stress,array,unknown,M,off_by_one;large_input,1,test,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/array_prefix_stress.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 4.345795605331659e-05, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,array_prefix_stress,array,unknown,M,off_by_one;large_input,1,test,1.0,2,7.0,152.0,2.0345,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/array_prefix_stress.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 6.920896703377366e-05, ""failing_tests"": [], ""error_types"": []}]",11.0,152.0,2.0345,,,,,
pattern_skeleton,array_prefix_stress,array,unknown,M,off_by_one;large_input,1,test,1.0,2,8.0,169.0,5.319446,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/array_prefix_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 4.6707980800420046e-05, ""failing_tests"": [], ""error_types"": []}]",,169.0,5.319446,0.0,,,,
failure_mode_first,array_prefix_stress,array,unknown,M,off_by_one;large_input,1,test,1.0,2,7.0,125.0,2.46159,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/array_prefix_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 3.754097269847989e-05, ""failing_tests"": [], ""error_types"": []}]",,125.0,2.46159,,,,,
multi_view,array_prefix_stress,array,unknown,M,off_by_one;large_input,1,test,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/array_prefix_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 3.4999975468963385e-05, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,array_prefix_stress,array,unknown,M,off_by_one;large_input,1,test,1.0,2,7.0,90.0,1.528847,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/array_prefix_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 3.4584023524075747e-05, ""failing_tests"": [], ""error_types"": []}]",,90.0,1.528847,,,1.0,,
role_decomposed,array_prefix_stress,array,unknown,M,off_by_one;large_input,1,test,1.0,2,8.0,163.0,2.856452,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/array_prefix_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0003238749923184514, ""failing_tests"": [], ""error_types"": []}]",,163.0,2.856452,,,,1.0,
simulation_trace,array_prefix_stress,array,unknown,M,off_by_one;large_input,1,test,1.0,2,7.0,49.0,1.977298,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/array_prefix_stress.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00022204098058864474, ""failing_tests"": [], ""error_types"": []}]",,49.0,1.977298,,,,,1.0
direct_baseline,array_prefix_ood,array,unknown,H,off_by_one;ood_shift,1,ood,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/array_prefix_ood.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00017733301501721144, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,array_prefix_ood,array,unknown,H,off_by_one;ood_shift,1,ood,1.0,2,7.0,152.0,2.0345,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/array_prefix_ood.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00013883295468986034, ""failing_tests"": [], ""error_types"": []}]",11.0,152.0,2.0345,,,,,
pattern_skeleton,array_prefix_ood,array,unknown,H,off_by_one;ood_shift,1,ood,1.0,2,8.0,169.0,5.319446,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/array_prefix_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001318749855272472, ""failing_tests"": [], ""error_types"": []}]",,169.0,5.319446,0.0,,,,
failure_mode_first,array_prefix_ood,array,unknown,H,off_by_one;ood_shift,1,ood,1.0,2,7.0,125.0,2.46159,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/array_prefix_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.000140791991725564, ""failing_tests"": [], ""error_types"": []}]",,125.0,2.46159,,,,,
multi_view,array_prefix_ood,array,unknown,H,off_by_one;ood_shift,1,ood,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/array_prefix_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0001075419713743031, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,array_prefix_ood,array,unknown,H,off_by_one;ood_shift,1,ood,1.0,2,7.0,90.0,1.528847,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/array_prefix_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00010791601380333304, ""failing_tests"": [], ""error_types"": []}]",,90.0,1.528847,,,1.0,,
role_decomposed,array_prefix_ood,array,unknown,H,off_by_one;ood_shift,1,ood,1.0,2,8.0,163.0,2.997097,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/array_prefix_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00032812502468004823, ""failing_tests"": [], ""error_types"": []}]",,163.0,2.997097,,,,1.0,
simulation_trace,array_prefix_ood,array,unknown,H,off_by_one;ood_shift,1,ood,1.0,2,7.0,49.0,1.977298,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/array_prefix_ood.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00021691701840609312, ""failing_tests"": [], ""error_types"": []}]",,49.0,1.977298,,,,,1.0
direct_baseline,string_reverse,string,unknown,S,unicode,1,train,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/string_reverse.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00010958302300423384, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,string_reverse,string,unknown,S,unicode,1,train,1.0,2,7.0,145.0,2.046934,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/string_reverse.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00016941595822572708, ""failing_tests"": [], ""error_types"": []}]",7.0,145.0,2.046934,,,,,
pattern_skeleton,string_reverse,string,unknown,S,unicode,1,train,1.0,2,8.0,166.0,3.411147,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/string_reverse.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002341250074096024, ""failing_tests"": [], ""error_types"": []}]",,166.0,3.411147,0.5,,,,
failure_mode_first,string_reverse,string,unknown,S,unicode,1,train,1.0,2,7.0,124.0,2.022834,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/string_reverse.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00044054200407117605, ""failing_tests"": [], ""error_types"": []}]",,124.0,2.022834,,,,,
multi_view,string_reverse,string,unknown,S,unicode,1,train,1.0,2,7.0,110.0,4.274395,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/multi_view/string_reverse.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00022208294831216335, ""failing_tests"": [], ""error_types"": []}]",,110.0,4.274395,,1.0,,,
semantic_diff,string_reverse,string,unknown,S,unicode,1,train,1.0,2,7.0,74.0,1.42979,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/semantic_diff/string_reverse.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.00024037499679252505, ""failing_tests"": [], ""error_types"": []}]",,74.0,1.42979,,,1.0,,
role_decomposed,string_reverse,string,unknown,S,unicode,1,train,1.0,2,8.0,160.0,3.358325,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/role_decomposed/string_reverse.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0002607500064186752, ""failing_tests"": [], ""error_types"": []}]",,160.0,3.358325,,,,1.0,
simulation_trace,string_reverse,string,unknown,S,unicode,1,train,1.0,2,7.0,51.0,1.409515,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/simulation_trace/string_reverse.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.0004930830327793956, ""failing_tests"": [], ""error_types"": []}]",,51.0,1.409515,,,,,1.0
direct_baseline,string_reverse_test,string,unknown,S,unicode;edge_case,1,test,1.0,2,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/direct_baseline/string_reverse_test.json,,0.0,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 0.003257207979913801, ""failing_tests"": [], ""error_types"": []}]",,,,,,,,
contract_first,string_reverse_test,string,unknown,S,unicode;edge_case,1,test,1.0,2,7.0,145.0,2.046934,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/contract_first/string_reverse_test.json,,0.25,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 5.120801506564021e-05, ""failing_tests"": [], ""error_types"": []}]",7.0,145.0,2.046934,,,,,
pattern_skeleton,string_reverse_test,string,unknown,S,unicode;edge_case,1,test,1.0,2,8.0,166.0,3.411147,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/pattern_skeleton/string_reverse_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 9.699998190626502e-05, ""failing_tests"": [], ""error_types"": []}]",,166.0,3.411147,0.5,,,,
failure_mode_first,string_reverse_test,string,unknown,S,unicode;edge_case,1,test,1.0,2,7.0,124.0,2.022834,1.0,1.0,0.0,2.0,0.0,0.0,0.0,False,passed_initial,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/traces/failure_mode_first/string_reverse_test.json,,,"[{""round"": 0, ""phase"": ""initial"", ""subtask"": ""plan"", ""localized"": false, ""pass_rate"": 1.0, ""status"": ""passed"", ""duration"": 7.17920484021306e-05, ""failing_tests"": [], ""error_types"": []}]",,124.0,2.022834,,,,,
