worker_id,skill_vector,past_tasks_count,past_wins,domain_tags
legacy_worker_000244,0.553;0.929;0.631;-0.969;0.929;0.247;0.867;-0.200,1,0,ReactJS
legacy_worker_000245,-0.718;0.576;0.263;-0.608;0.208;0.184;-0.373;0.843,1,0,ReactJS
legacy_worker_000246,-0.804;0.153;-0.482;0.051;-0.718;-0.569;-0.169;-0.663,1,0,ReactJS
legacy_worker_000247,-0.929;0.443;-0.624;0.451;0.647;-0.443;-0.302;-0.702,1,0,ReactJS
legacy_worker_000248,0.804;0.765;-0.522;-0.624;0.129;0.945;-0.365;0.114,1,0,ReactJS
legacy_worker_000249,0.624;0.608;-0.098;-0.412;-0.176;0.145;-0.271;0.725,1,0,ReactJS
legacy_worker_000250,-0.255;0.969;-0.247;0.404;0.090;0.200;0.718;-0.231,1,0,ReactJS
legacy_worker_000251,-0.373;0.341;0.302;-0.278;0.937;-0.412;-0.890;-0.169,1,0,ReactJS
legacy_worker_000252,0.098;-0.427;0.365;0.569;0.192;0.255;0.725;-0.976,1,0,ReactJS
legacy_worker_000253,0.506;-0.373;0.561;-0.647;0.576;-0.451;-0.427;-0.451,1,0,ReactJS
legacy_worker_000254,0.992;-0.302;-0.231;0.302;0.898;-0.027;0.976;0.224,1,0,ReactJS
legacy_worker_000255,-0.224;-0.545;0.631;0.992;0.176;-0.365;-0.067;-0.663,1,0,ReactJS
legacy_worker_000256,-0.529;0.506;-0.082;-0.694;-0.820;0.004;-0.537;0.192,1,0,ReactJS
legacy_worker_000257,-0.780;-0.090;0.576;-0.890;-0.310;-0.788;0.247;-0.678,1,0,ReactJS
legacy_worker_000258,0.169;0.678;0.969;0.059;0.545;-0.043;0.373;-0.851,1,0,ReactJS
legacy_worker_000259,0.302;-0.122;-0.835;-0.278;-0.890;0.012;0.169;-0.325,1,0,ReactJS
legacy_worker_000260,-0.922;-0.804;-0.773;0.702;-0.192;-0.929;0.475;-0.137,1,0,ReactJS
legacy_worker_000261,0.812;-0.663;0.161;0.176;0.929;0.208;0.631;-0.984,1,0,ReactJS
legacy_worker_000262,0.051;0.051;0.506;0.106;0.882;-0.020;-0.937;0.325,1,0,ReactJS
legacy_worker_000263,0.255;-0.161;-0.773;-0.380;-0.835;0.757;0.137;-0.663,1,0,ReactJS
legacy_worker_000264,-0.945;-0.404;-0.906;-0.435;-0.686;0.969;-0.859;-0.898,1,0,ReactJS
legacy_worker_000265,-0.310;0.278;-0.467;-0.663;0.914;-0.333;0.608;-0.443,1,0,ReactJS
legacy_worker_000266,0.922;0.529;-0.059;-0.294;0.153;0.043;-0.255;0.733,1,0,ReactJS
legacy_worker_000267,0.827;-0.114;-0.914;-0.082;-0.498;0.012;-0.137;0.961,1,0,ReactJS
legacy_worker_000268,0.576;0.859;-0.529;-0.098;0.475;-0.027;0.341;-0.067,1,0,ReactJS
legacy_worker_000269,0.451;-0.710;0.906;-0.780;-0.239;-0.365;-0.600;-0.302,1,0,ReactJS
legacy_worker_000270,-0.608;0.208;-0.286;0.608;0.600;0.922;-0.671;-0.780,1,0,ReactJS
legacy_worker_000271,0.027;-0.357;-0.616;-0.553;0.200;0.929;-0.765;0.341,1,0,ReactJS
legacy_worker_000272,0.271;-0.655;-0.231;-0.757;-0.608;0.192;-0.592;-0.333,1,0,ReactJS
legacy_worker_000273,0.663;-0.271;0.882;-0.192;-0.318;0.467;-0.404;-0.443,1,0,ReactJS
legacy_worker_000274,-0.035;-0.608;-0.498;-0.051;0.992;0.357;0.773;-0.349,1,0,ReactJS
legacy_worker_000275,0.882;-0.271;0.529;-0.529;-0.020;0.153;0.098;0.725,1,0,ReactJS
legacy_worker_000276,-0.647;0.451;0.506;-0.522;0.537;-0.310;0.090;0.569,1,0,ReactJS
legacy_worker_000277,-0.498;-0.788;-0.522;-0.694;0.216;0.027;0.090;-0.129,1,0,ReactJS
legacy_worker_000278,-0.404;0.820;-0.882;-0.976;-0.804;0.302;0.231;-0.373,1,0,ReactJS
legacy_worker_000279,-0.443;0.239;0.208;0.325;-0.694;1.000;0.035;0.380,1,0,ReactJS
legacy_worker_000280,-0.859;-0.192;-0.827;0.561;0.820;0.608;-0.388;-0.592,1,0,ReactJS
legacy_worker_000281,-0.749;-0.600;-0.122;0.224;-0.506;-0.224;-0.929;0.992,1,0,ReactJS
legacy_worker_000282,-0.827;-0.914;-0.584;-0.216;0.725;0.820;-0.035;-0.725,1,0,ReactJS
legacy_worker_000283,-0.388;0.733;0.208;0.239;0.059;0.263;0.153;-0.302,1,0,ReactJS
legacy_worker_000284,-0.137;0.310;0.616;-0.537;-0.325;0.718;0.522;0.906,1,0,ReactJS
legacy_worker_000285,0.506;0.647;-0.867;0.835;0.067;0.020;-0.333;0.631,1,0,ReactJS
legacy_worker_000286,-0.263;-0.153;-0.694;0.129;0.027;0.514;0.098;0.153,1,0,ReactJS
legacy_worker_000287,-0.435;0.655;0.255;-0.373;0.373;0.192;0.020;0.631,1,0,ReactJS
legacy_worker_000288,0.867;-0.412;-0.639;-0.122;0.482;-0.153;0.663;-0.914,1,0,ReactJS
legacy_worker_000289,-0.718;-0.388;0.145;-0.639;-0.765;0.082;0.592;-0.804,1,0,ReactJS
legacy_worker_000290,-0.098;-0.027;0.208;-0.867;0.129;-0.090;0.827;-0.671,1,0,ReactJS
legacy_worker_000291,0.114;0.898;-0.686;-0.851;0.561;-0.678;-0.851;0.733,1,0,ReactJS
legacy_worker_000292,-0.663;-0.176;-0.373;0.843;0.765;-0.569;-0.137;-0.718,1,0,ReactJS
legacy_worker_000293,-0.349;0.192;-0.639;0.310;-0.553;0.451;0.773;0.961,1,0,ReactJS
legacy_worker_000294,0.820;0.733;-0.420;0.443;-0.796;-0.780;-0.725;-0.929,1,0,ReactJS
legacy_worker_000295,0.773;-0.263;-0.969;-0.780;-0.341;0.804;-0.647;0.020,1,0,ReactJS
legacy_worker_000296,-0.435;0.239;-0.490;0.506;0.459;-0.216;-0.427;0.992,1,0,ReactJS
legacy_worker_000297,-0.702;0.906;-0.161;0.851;0.129;-0.200;0.129;-0.129,1,0,ReactJS
legacy_worker_000298,-0.796;0.459;0.145;0.294;-0.914;0.059;0.576;-0.286,1,0,ReactJS
legacy_worker_000299,-0.200;-0.404;0.725;0.937;0.341;-0.271;0.694;0.043,1,0,ReactJS
legacy_worker_000300,-0.945;0.678;0.004;0.624;0.114;0.482;0.616;0.733,1,0,ReactJS
legacy_worker_000301,-0.122;-0.835;-0.082;-0.678;-0.420;-0.302;-0.725;0.043,1,0,ReactJS
legacy_worker_000302,0.404;-0.192;-0.945;-0.663;0.451;0.600;-0.553;-0.051,1,0,ReactJS
legacy_worker_000303,-0.702;0.310;0.129;0.373;-0.396;-0.898;0.569;0.906,1,0,ReactJS
legacy_worker_000304,0.514;-0.875;0.765;0.702;-0.733;0.522;0.506;-0.576,1,0,ReactJS
legacy_worker_000305,0.851;-0.075;0.545;-0.380;0.427;-0.475;-0.184;-0.341,1,0,ReactJS
legacy_worker_000306,-0.310;0.145;-0.969;-0.349;0.263;0.498;-0.082;-0.655,1,0,ReactJS
legacy_worker_000307,0.757;0.012;0.976;-0.969;-0.631;0.765;0.898;-0.859,1,0,ReactJS
legacy_worker_000308,-0.584;-0.098;0.467;0.631;-0.051;0.671;-0.247;-0.561,1,0,ReactJS
legacy_worker_000309,0.027;-0.271;0.137;0.247;0.200;0.765;0.631;-0.341,1,0,ReactJS
legacy_worker_000310,-0.122;0.631;0.906;-0.624;0.506;-0.090;-0.035;-0.749,1,0,ReactJS
legacy_worker_000311,-0.757;0.380;-0.467;0.404;-0.365;0.278;-0.380;0.161,1,0,ReactJS
legacy_worker_000312,0.804;0.922;0.553;-0.514;0.255;0.725;0.655;-0.937,1,0,ReactJS
legacy_worker_000313,-0.333;0.545;0.882;-0.137;-0.451;0.984;-0.278;-0.624,1,0,ReactJS
legacy_worker_000314,-0.576;-0.686;-0.137;0.655;-0.788;-0.365;0.153;0.976,1,0,ReactJS
legacy_worker_000315,0.765;-0.576;0.255;0.647;-0.553;-0.984;-0.733;-0.451,1,0,ReactJS
legacy_worker_000316,0.929;-0.875;0.027;0.718;0.090;0.333;0.043;0.333,1,0,ReactJS
legacy_worker_000317,-0.082;0.616;0.647;-0.890;0.616;-0.475;0.624;0.914,1,0,ReactJS
legacy_worker_000318,-0.098;-0.043;0.216;-0.545;-0.365;-0.937;-0.325;-0.506,1,0,ReactJS
legacy_worker_000319,-0.812;0.396;-0.835;-0.749;-0.506;-0.373;-0.498;-0.451,1,0,ReactJS
legacy_worker_000320,-0.882;-0.553;-0.122;-0.827;0.090;-0.757;-0.192;0.718,1,0,ReactJS
legacy_worker_000321,0.027;-0.663;0.459;-0.929;0.216;0.122;0.176;-0.176,1,0,ReactJS
legacy_worker_000322,0.953;-0.224;-0.255;-0.325;0.898;-0.600;0.851;0.004,1,0,ReactJS
legacy_worker_000323,0.906;-0.490;-0.765;-0.059;0.569;0.537;-0.137;-0.302,1,0,ReactJS
legacy_worker_000324,0.655;0.020;0.098;0.208;-0.592;0.961;-0.600;-0.592,1,0,ReactJS
legacy_worker_000325,0.059;-0.035;0.561;0.686;-0.357;-0.820;0.914;0.420,1,0,ReactJS
legacy_worker_000326,0.412;-0.310;-0.773;0.671;0.067;-0.929;0.561;0.725,1,0,ReactJS
legacy_worker_000327,-0.702;-0.263;0.231;-0.341;0.804;-0.522;-0.969;0.961,1,0,ReactJS
legacy_worker_000328,0.733;0.561;0.875;-0.812;0.051;0.631;0.773;-0.914,1,0,ReactJS
legacy_worker_000329,-0.827;-0.671;-0.059;-0.624;-0.992;0.882;-0.388;0.090,1,0,ReactJS
legacy_worker_000330,-0.631;0.749;-0.757;0.176;0.020;0.804;-0.796;0.325,1,0,ReactJS
legacy_worker_000331,0.459;0.812;-0.098;-0.945;0.035;0.184;0.035;0.475,1,0,ReactJS
legacy_worker_000332,-0.937;-0.129;0.200;0.788;-0.325;-0.749;-0.506;-0.733,1,0,ReactJS
legacy_worker_000333,-0.122;-0.592;0.937;0.765;0.498;0.569;-0.114;0.122,1,0,ReactJS
legacy_worker_000334,0.827;0.702;0.686;-0.537;0.663;0.373;-0.576;-0.710,1,0,ReactJS
legacy_worker_000335,0.780;-0.443;-0.090;0.765;0.584;-0.145;0.788;-0.247,1,0,ReactJS
legacy_worker_000336,-0.600;0.208;0.106;0.090;0.271;0.725;-0.459;0.851,1,0,ReactJS
legacy_worker_000337,-0.529;0.396;-0.043;0.851;0.576;-0.780;0.953;0.043,1,0,ReactJS
legacy_worker_000338,-0.906;-0.302;-0.945;0.443;-0.192;-0.043;0.114;0.294,1,0,ReactJS
legacy_worker_000339,-0.514;0.396;0.427;0.467;-0.992;0.208;0.020;0.263,1,0,ReactJS
legacy_worker_000340,-0.859;0.984;-0.467;0.906;0.082;0.655;0.694;-0.467,1,0,ReactJS
legacy_worker_000341,0.796;0.576;0.773;-0.216;-0.459;0.976;-0.114;0.969,1,0,ReactJS
legacy_worker_000342,0.624;0.106;0.098;-0.341;-0.051;-0.153;-0.051;-0.655,1,0,ReactJS
legacy_worker_000343,0.427;-0.686;-0.686;-0.553;-0.506;-0.090;-0.835;-0.953,1,0,ReactJS
legacy_worker_000344,0.380;-0.506;-0.373;0.804;0.843;-0.129;0.647;0.451,1,0,ReactJS
legacy_worker_000345,0.882;0.208;-0.835;-0.655;-0.867;-0.247;0.725;0.286,1,0,ReactJS
legacy_worker_000346,0.875;-0.647;-0.067;-0.098;0.725;0.796;0.137;0.404,1,0,ReactJS
legacy_worker_000347,-0.725;-0.271;0.482;0.122;0.349;-0.875;-0.325;0.569,1,0,ReactJS
legacy_worker_000348,0.239;-0.247;-0.420;0.961;0.671;-0.718;-0.349;-0.812,1,0,ReactJS
legacy_worker_000349,-0.027;0.357;0.804;0.678;0.192;0.843;0.678;-0.655,1,0,ReactJS
legacy_worker_000350,-0.443;-0.624;-0.247;0.733;-0.835;0.443;-0.710;0.906,1,0,ReactJS
legacy_worker_000351,-0.271;0.404;0.992;-0.302;-0.741;0.804;-0.122;-0.843,1,0,ReactJS
legacy_worker_000352,0.420;-0.498;-0.953;-0.694;0.035;-0.867;-0.349;-0.788,1,0,ReactJS
legacy_worker_000353,0.247;-0.992;-0.710;0.820;-0.349;0.090;-0.733;0.929,1,0,ReactJS
legacy_worker_000354,0.153;0.937;0.827;-0.498;0.569;0.184;-0.208;0.624,1,0,ReactJS
legacy_worker_000355,0.145;-0.663;0.090;0.231;-0.859;-0.639;-0.255;-0.075,1,0,ReactJS
legacy_worker_000356,0.953;-0.443;-1.000;0.624;0.843;-0.098;0.098;-0.333,1,0,ReactJS
legacy_worker_000357,0.294;-0.208;0.843;0.576;-0.545;-0.114;0.592;-0.075,1,0,ReactJS
legacy_worker_000358,0.004;-0.357;0.725;-0.757;0.914;0.757;0.169;-0.914,1,0,ReactJS
legacy_worker_000359,-0.647;-0.027;0.427;-0.569;0.529;-0.200;0.953;-0.631,1,0,ReactJS
legacy_worker_000360,-0.263;-0.247;-0.725;0.310;0.318;0.584;-0.216;-0.757,1,0,ReactJS
legacy_worker_000361,0.639;-0.075;-0.976;-0.600;-0.255;-0.851;0.035;-0.318,1,0,ReactJS
legacy_worker_000362,-0.741;0.114;-0.427;0.608;-0.271;0.749;0.671;-0.937,1,0,ReactJS
legacy_worker_000363,-0.765;0.851;0.710;0.608;-0.647;-0.349;-0.302;0.435,1,0,ReactJS
legacy_worker_000364,0.529;-0.357;0.545;0.294;0.059;-0.216;0.875;0.192,1,0,ReactJS
legacy_worker_000365,-0.490;-0.506;-0.027;-0.004;-0.208;-0.098;-0.459;-0.655,1,0,ReactJS
legacy_worker_000366,0.976;0.224;0.757;-0.694;-0.773;-0.325;0.082;0.624,1,0,ReactJS
legacy_worker_000367,-0.882;0.867;0.733;-0.835;-0.396;0.514;0.969;-0.498,1,0,ReactJS
legacy_worker_000368,-0.686;-0.859;0.859;0.678;0.357;-0.600;0.020;-0.788,1,0,ReactJS
legacy_worker_000369,0.043;0.929;0.561;0.263;0.278;-0.506;-0.890;0.153,1,0,ReactJS
legacy_worker_000370,-0.412;-0.388;-0.631;0.780;-0.545;-0.051;-0.467;-0.059,1,0,ReactJS
legacy_worker_000371,-1.000;0.875;0.584;0.216;-0.357;-0.961;0.678;-0.969,1,0,ReactJS
legacy_worker_000372,0.835;0.498;0.475;0.247;0.114;-0.945;-0.263;0.255,1,0,ReactJS
legacy_worker_000373,0.294;-0.271;-0.514;-0.569;-0.027;0.694;0.773;-0.396,1,0,ReactJS
legacy_worker_000374,-0.843;-0.945;-0.122;0.451;0.906;-0.082;0.890;0.435,1,0,ReactJS
legacy_worker_000375,0.357;0.278;-0.898;-0.067;0.976;-0.475;0.741;-0.631,1,0,ReactJS
legacy_worker_000376,0.859;-0.710;0.137;-0.796;-0.773;0.584;-0.325;0.443,1,0,ReactJS
legacy_worker_000377,0.090;-0.318;-0.404;0.890;0.788;0.961;-0.757;-0.396,1,0,ReactJS
legacy_worker_000378,0.435;-0.992;-0.459;0.678;-0.624;-0.122;0.176;0.035,1,0,ReactJS
legacy_worker_000379,0.192;0.671;-0.365;0.208;-0.945;0.051;-0.082;-0.576,1,0,ReactJS
legacy_worker_000380,-0.812;-0.624;0.741;0.537;0.890;0.663;-0.184;-0.514,1,0,ReactJS
legacy_worker_000381,-0.725;0.733;-0.467;-0.333;-0.843;0.522;0.898;0.380,1,0,ReactJS
legacy_worker_000382,-0.404;0.969;-0.200;-0.208;0.475;0.576;-0.318;0.137,1,0,ReactJS
legacy_worker_000383,0.451;0.255;0.780;0.882;-0.929;0.404;0.835;-0.553,1,0,ReactJS
legacy_worker_000384,0.922;0.514;0.843;-0.867;0.459;0.043;-0.137;0.631,1,0,ReactJS
legacy_worker_000385,0.969;-0.216;0.506;0.396;-0.271;0.333;-0.451;-0.514,1,0,ReactJS
legacy_worker_000386,0.412;-0.969;0.537;0.749;-0.906;0.686;0.765;-0.404,1,0,ReactJS
legacy_worker_000387,-0.082;0.655;-0.835;0.969;0.741;0.067;-0.922;0.655,1,0,ReactJS
legacy_worker_000388,0.325;0.263;-0.263;0.412;-1.000;0.584;-0.576;0.059,1,0,ReactJS
legacy_worker_000389,-0.953;0.208;-0.875;0.812;-0.922;0.710;0.302;-0.898,1,0,ReactJS
legacy_worker_000390,0.882;-0.169;0.639;-0.200;-0.420;0.616;-0.341;-0.608,1,0,ReactJS
legacy_worker_000391,-0.114;-0.890;0.827;0.835;-0.710;0.600;0.349;-0.506,1,0,ReactJS
legacy_worker_000392,0.882;-0.443;-0.929;0.890;0.969;-0.420;0.537;-0.059,1,0,ReactJS
legacy_worker_000393,-0.082;-0.020;-0.922;-0.357;0.929;0.553;0.820;0.710,1,0,ReactJS
legacy_worker_000394,-0.851;-0.945;-0.859;-0.051;0.325;0.004;0.749;-0.616,1,0,ReactJS
legacy_worker_000395,-0.522;0.569;-0.412;-0.922;-0.373;-0.059;0.741;-0.310,1,0,ReactJS
legacy_worker_000396,0.647;-0.341;0.200;0.914;0.804;0.576;0.443;-0.373,1,0,ReactJS
legacy_worker_000397,-0.867;0.231;0.529;-0.451;0.482;0.059;0.114;0.906,1,0,ReactJS
legacy_worker_000398,0.937;0.412;0.522;0.929;-0.231;0.561;-0.827;0.780,1,0,ReactJS
legacy_worker_000399,-0.224;0.435;0.349;-0.616;0.545;-0.231;-0.773;0.341,1,0,ReactJS
legacy_worker_000400,0.192;-0.318;0.075;0.427;-0.380;-0.843;-0.639;-0.475,1,0,ReactJS
legacy_worker_000401,-0.529;-0.176;0.616;0.890;0.106;-0.600;-0.843;0.247,1,0,ReactJS
legacy_worker_000402,0.498;-0.420;0.788;-0.498;0.325;0.067;-0.976;-0.569,1,0,ReactJS
legacy_worker_000403,0.200;-0.976;-0.043;0.953;0.937;0.412;-0.427;-0.678,1,0,ReactJS
legacy_worker_000404,0.200;-0.286;-0.482;-0.624;0.969;-0.247;-0.004;-0.239,1,0,ReactJS
legacy_worker_000405,0.569;-0.082;0.686;-0.075;-0.004;0.129;0.396;-0.898,1,0,ReactJS
legacy_worker_000406,0.631;-0.914;0.412;-0.427;0.333;-0.176;0.749;0.616,1,0,ReactJS
legacy_worker_000407,0.333;0.459;-0.937;0.741;0.671;0.765;0.247;0.176,1,0,ReactJS
legacy_worker_000408,0.875;0.192;0.647;0.498;-0.929;0.945;0.051;0.404,1,0,ReactJS
legacy_worker_000409,-0.514;0.686;-0.161;0.373;-0.333;0.608;0.216;0.490,1,0,ReactJS
legacy_worker_000410,-0.576;0.247;0.490;-0.537;-0.020;-0.184;0.914;0.843,1,0,ReactJS
legacy_worker_000411,-0.137;-0.467;0.357;0.090;0.592;-0.145;-0.435;-0.976,1,0,ReactJS
legacy_worker_000412,0.859;-0.498;0.184;0.937;-0.443;-0.365;-0.545;0.239,1,0,ReactJS
legacy_worker_000413,0.075;-0.773;0.522;-0.757;0.592;0.286;-0.200;0.216,1,0,ReactJS
legacy_worker_000414,0.835;-0.082;0.012;-0.875;-0.780;-0.506;0.671;-0.396,1,0,ReactJS
legacy_worker_000415,0.098;0.498;-0.851;0.067;-0.678;0.004;-0.788;0.616,1,0,ReactJS
legacy_worker_000416,0.537;0.835;0.820;-0.192;0.725;0.161;-0.325;-0.890,1,0,ReactJS
legacy_worker_000417,-0.294;0.475;-0.020;-0.945;-0.984;-0.725;0.741;0.239,1,0,ReactJS
legacy_worker_000418,0.459;-0.976;-0.231;0.843;0.427;0.647;0.890;0.514,1,0,ReactJS
legacy_worker_000419,-0.475;0.090;0.412;0.129;0.027;-0.945;-0.694;-0.239,1,0,ReactJS
legacy_worker_000420,0.145;0.325;0.114;-0.263;0.090;0.976;-0.922;0.075,1,0,ReactJS
legacy_worker_000421,0.718;0.639;-0.741;-0.349;-0.043;-0.027;-0.663;-0.059,1,0,ReactJS
legacy_worker_000422,-0.898;-0.922;-0.922;-0.710;-0.145;-0.631;-0.584;-0.286,1,0,ReactJS
legacy_worker_000423,0.427;0.082;0.176;-0.420;-0.129;0.733;0.529;0.553,1,0,ReactJS
legacy_worker_000424,-0.678;0.686;-0.490;-0.945;0.710;-0.953;0.859;-1.000,1,0,ReactJS
legacy_worker_000425,0.208;-0.867;-0.129;0.129;0.663;0.976;-0.208;0.741,1,0,ReactJS
legacy_worker_000426,0.027;-0.514;-0.231;-0.216;0.780;-0.906;-0.867;-0.569,1,0,ReactJS
legacy_worker_000427,-0.216;-0.733;0.200;0.647;0.851;0.867;-0.365;0.427,1,0,ReactJS
legacy_worker_000428,0.576;0.043;0.271;-0.067;0.035;0.216;0.969;-0.561,1,0,ReactJS
legacy_worker_000429,-0.467;-0.412;-0.153;-0.749;1.000;-0.725;0.522;0.420,1,0,ReactJS
legacy_worker_000430,-0.161;-0.263;0.914;0.749;0.773;-0.145;-0.318;0.545,1,0,ReactJS
legacy_worker_000431,1.000;0.286;-0.702;0.859;0.051;-0.655;-0.090;-0.929,1,0,ReactJS
legacy_worker_000432,-0.725;-1.000;0.561;-0.678;-0.843;0.953;-0.161;0.451,1,0,ReactJS
legacy_worker_000433,-0.247;-0.349;0.631;-0.498;0.357;0.169;0.412;-0.459,1,0,ReactJS
legacy_worker_000434,-0.569;-0.263;-0.765;-0.302;-0.553;0.914;-0.725;0.812,1,0,ReactJS
legacy_worker_000435,-0.953;-0.341;-0.765;0.333;-0.576;0.012;0.945;-0.663,1,0,ReactJS
legacy_worker_000436,-0.725;-0.961;0.631;-0.545;-0.765;-0.404;0.561;-0.522,1,0,ReactJS
legacy_worker_000437,0.576;-0.404;-0.992;-0.184;-0.302;0.812;0.537;-0.647,1,0,ReactJS
legacy_worker_000438,-0.498;0.592;0.576;0.827;0.090;-0.804;0.882;-0.788,1,0,ReactJS
legacy_worker_000439,-0.624;0.169;0.773;-0.663;-0.286;0.561;0.678;0.020,1,0,ReactJS
legacy_worker_000440,0.851;0.192;-0.553;-0.545;-0.678;-0.725;-0.263;-0.349,1,0,ReactJS
legacy_worker_000441,-0.475;-0.380;0.051;-0.318;-0.357;0.255;-0.224;0.937,1,0,ReactJS
legacy_worker_000442,-0.051;0.459;0.867;0.114;-0.506;-0.184;-0.012;-0.804,1,0,ReactJS
legacy_worker_000443,0.349;-0.341;-0.569;-0.859;0.475;0.678;-0.945;-0.482,1,0,ReactJS
legacy_worker_000444,0.647;0.725;0.867;-0.765;-0.631;-0.004;-0.153;0.506,1,0,ReactJS
legacy_worker_000445,0.286;-0.843;-0.090;0.090;-0.420;-0.514;0.890;-0.843,1,0,ReactJS
legacy_worker_000446,-0.545;-0.992;0.067;0.200;0.804;-0.027;-0.255;-0.537,1,0,ReactJS
legacy_worker_000447,1.000;0.271;-0.475;0.969;-0.224;0.059;-0.161;-0.820,1,0,ReactJS
legacy_worker_000448,0.114;-0.420;0.373;-0.373;-0.310;-0.286;0.357;0.898,1,0,ReactJS
legacy_worker_000449,0.843;0.514;-0.976;-0.537;0.969;0.090;0.098;-0.922,1,0,ReactJS
legacy_worker_000450,-0.851;-0.114;0.922;0.765;0.310;0.427;-0.663;-0.976,1,0,ReactJS
legacy_worker_000451,0.561;-0.827;0.310;0.443;-0.200;-0.522;0.522;0.475,1,0,ReactJS
legacy_worker_000452,-0.059;0.255;0.937;0.537;-0.020;-0.827;-0.122;0.600,1,0,ReactJS
legacy_worker_000453,0.522;-0.027;-0.216;-0.082;0.310;0.561;0.349;-0.765,1,0,ReactJS
legacy_worker_000454,0.561;-0.890;0.875;-0.475;0.592;0.224;0.388;-0.678,1,0,ReactJS
legacy_worker_000455,0.208;0.631;0.161;-0.529;-0.592;-0.129;-0.961;-0.318,1,0,ReactJS
legacy_worker_000456,-0.663;-0.255;-0.106;-0.035;-0.263;0.820;0.945;0.278,1,0,ReactJS
legacy_worker_000457,-0.984;0.545;0.741;0.255;-0.365;0.514;0.992;0.969,1,0,ReactJS
legacy_worker_000458,-0.443;-0.820;-0.255;0.592;0.420;-0.153;0.984;-0.608,1,0,ReactJS
legacy_worker_000459,-0.216;-0.710;0.427;0.592;0.208;-0.302;0.655;-0.373,1,0,ReactJS
legacy_worker_000460,-0.663;0.655;-0.263;0.741;-0.482;0.114;0.890;-0.851,1,0,ReactJS
legacy_worker_000461,-0.882;0.686;0.859;-0.082;0.694;1.000;1.000;-0.882,1,0,ReactJS
legacy_worker_000462,0.059;-0.718;0.412;-0.694;0.059;-0.867;-0.278;0.663,1,0,ReactJS
legacy_worker_000463,-0.584;-0.302;0.161;-0.576;0.059;-0.349;-0.859;1.000,1,0,ReactJS
legacy_worker_000464,0.278;-0.467;0.388;-0.773;-0.843;0.576;-0.969;0.388,1,0,ReactJS
legacy_worker_000465,0.647;0.867;0.255;-0.827;0.835;-0.263;0.161;-0.765,1,0,ReactJS
legacy_worker_000466,-0.976;0.278;0.608;-0.718;0.914;0.255;0.098;0.961,1,0,ReactJS
legacy_worker_000467,0.459;-0.796;-0.325;0.529;0.686;-0.035;-0.859;0.765,1,0,ReactJS
legacy_worker_000468,0.027;-0.561;0.773;-0.027;-0.906;-0.325;0.976;-0.333,1,0,ReactJS
legacy_worker_000469,-0.490;0.835;-0.051;-0.373;0.984;0.208;-0.671;-0.239,1,0,ReactJS
legacy_worker_000470,-0.741;0.396;0.271;-0.514;0.522;-0.678;-0.184;0.357,1,0,ReactJS
legacy_worker_000471,-0.937;-0.035;0.631;-0.514;0.545;0.412;0.992;-0.710,1,0,ReactJS
legacy_worker_000472,0.231;-0.686;0.600;0.082;0.286;-0.341;0.333;0.082,1,0,ReactJS
legacy_worker_000473,0.161;-0.741;-0.373;0.271;0.937;-0.090;-0.239;-0.482,1,0,ReactJS
legacy_worker_000474,0.576;-0.263;-0.224;-0.710;-0.216;-0.639;0.765;0.890,1,0,ReactJS
legacy_worker_000475,-0.867;0.694;-0.945;-0.725;0.341;-0.035;-0.075;0.412,1,0,ReactJS
legacy_worker_000476,0.725;-0.451;0.176;0.435;-0.537;-0.098;0.459;0.286,1,0,ReactJS
legacy_worker_000477,0.969;-0.451;0.349;-0.216;-0.216;0.200;-0.678;0.796,1,0,ReactJS
legacy_worker_000478,-0.020;0.467;1.000;-0.145;-0.365;-0.451;-0.388;0.325,1,0,ReactJS
legacy_worker_000479,0.898;0.576;-0.616;-0.592;0.671;-0.318;-0.576;0.263,1,0,ReactJS
legacy_worker_000480,0.725;-0.561;0.239;-0.749;-0.678;0.741;0.067;0.576,1,0,ReactJS
legacy_worker_000481,0.443;0.090;0.953;-0.820;0.161;0.969;-0.922;-0.482,1,0,ReactJS
legacy_worker_000482,0.239;0.600;-0.937;0.992;0.498;0.145;-0.569;-0.043,1,0,ReactJS
legacy_worker_000483,0.137;-0.820;0.851;-0.914;-0.843;-0.780;0.059;-0.357,1,0,ReactJS
legacy_worker_000484,0.098;-0.043;-0.600;0.639;0.827;-0.396;0.984;0.835,1,0,ReactJS
legacy_worker_000485,0.843;-0.976;-0.773;-0.616;-0.482;0.788;-0.537;0.843,1,0,ReactJS
legacy_worker_000486,-0.498;0.216;-0.443;-0.459;0.710;0.286;0.710;-0.122,1,0,ReactJS
legacy_worker_000487,-0.161;-0.576;0.318;-0.380;-0.678;0.051;0.184;-0.608,1,0,ReactJS
legacy_worker_000488,-0.380;0.318;-0.725;-0.992;0.035;-0.412;-0.867;0.420,1,0,ReactJS
legacy_worker_000489,0.953;-0.890;-0.137;-0.718;-0.388;-0.027;0.647;-0.686,1,0,ReactJS
legacy_worker_000490,0.678;-0.302;0.600;0.435;-0.271;0.278;-0.529;0.678,1,0,ReactJS
legacy_worker_000491,0.176;-0.412;0.388;0.145;0.412;0.914;0.114;-0.404,1,0,ReactJS
legacy_worker_000492,-0.137;-0.561;0.396;0.616;0.749;0.561;0.600;-0.616,1,0,ReactJS
